# BEAST v10.5.0
# Generated Thu Apr 09 12:59:51 CEST 2026 [seed=1775732390055]
# Binome_6.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.CHN.KHM	location.rates.CHN.LAO	location.rates.CHN.THA	location.rates.CHN.VNM	location.rates.KHM.LAO	location.rates.KHM.THA	location.rates.KHM.VNM	location.rates.LAO.THA	location.rates.LAO.VNM	location.rates.THA.VNM	location.indicators.CHN.KHM	location.indicators.CHN.LAO	location.indicators.CHN.THA	location.indicators.CHN.VNM	location.indicators.KHM.LAO	location.indicators.KHM.THA	location.indicators.KHM.VNM	location.indicators.LAO.THA	location.indicators.LAO.VNM	location.indicators.THA.VNM	location.nonZeroRates	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	coalescent
305200000	-112498.2412021961	-3849.8934691136405	-108648.34773308247	0.2312297922878968	2023.3304140433286	17.928752798704046	4.7329648302602205	1.0011702887168838	0.25184083613575153	0.24829179002119184	0.2467848800319483	0.2530824938111126	0.5130824244042316	0.07191176783375912	0.0508771961570954	0.029705090060720092	1.8799058116531278	0.05129362243066138	0.5507001442064204	-0.04532701305869792	1.8799058116531262	0.7362331276457096	0.08274027897240717	0.5137100418722895	1.4002553906779511	1.5352556598966332	0.3350305156417654	1.5733131183268332	0.9496736725114846	1.063465734131813	2.1531187628168893	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-108364.16774689656	-3136.17843910797	0.0	-284.17998618590264	-654.7333801344179
305300000	-112497.61882669438	-3856.8824676179975	-108640.73635907639	0.25265274775606783	2023.3089910878605	18.784055436688625	5.427084794247792	1.0012878373220777	0.2583264251077075	0.24430862182163846	0.24821028620439062	0.24915466686626783	0.5240092392853242	0.05743536240661219	0.04863322853726439	0.0295289962404684	1.57139580146248	0.048086825646132064	0.575025089200257	-0.07430316458772947	1.571395801462478	0.9748535117001386	0.10389800280602024	0.6444468408492683	0.6984409969178429	1.1115925696935165	0.6298599141022516	1.7492059661853168	0.3486236694700974	0.5641547673553449	1.6073625671561322	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108357.35085209066	-3136.17843910797	0.0	-283.38550698572027	-669.9768346672925
305400000	-112498.17321548275	-3841.460824142779	-108656.71239133997	0.23110215736195586	2023.3305416782546	18.347146643766127	5.108518190032999	0.9758635352249427	0.25563133320693837	0.25029482521343704	0.24652400218927784	0.2475498393903512	0.5248062691049008	0.08737494795884046	0.05079478135775091	0.03188039510944882	1.6010658427359195	0.05003466301771011	0.5887380723904373	-0.0329641388376923	1.601065842735919	1.1434718274949387	0.17316304565618862	0.8850152673438695	0.35705312366148345	0.6056628284985305	0.04534542738344218	1.3088395961432466	0.8511674382084223	0.7581836538493003	1.4591448174233081	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0	-108364.86982543135	-3136.17843910797	0.0	-291.84256590862674	-659.2596679084933
305500000	-112481.54119021547	-3845.816023621111	-108635.72516659436	0.24245966546382947	2023.3191841701525	18.123963318493697	5.243330654632137	1.000558407726961	0.2537658768341273	0.24416147113629016	0.24557339932032943	0.2564992527092575	0.5345028804520655	0.15281710178730684	0.05402799628764906	0.03579846557815357	1.9783332996088419	0.05269354271635269	0.6500809532658757	0.03321035939352735	1.9783332996088423	0.46558880160825045	1.5436279869696463	0.4140381603471827	1.0060564216765162	1.4379786730377284	0.2178118597937194	1.4532820238302198	0.57152225336005	0.7865636291709933	1.8676211416923636	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108356.86241714547	-3136.17843910797	0.0	-278.86274944889465	-650.9665573670826
305600000	-112474.03273539619	-3868.016577601457	-108606.01615779473	0.2394274593314492	2023.322216376285	19.08763197295389	5.265110488594942	0.9677806980874969	0.25747973675586	0.24566712561181492	0.247144489716814	0.24970864791551547	0.5180038574296485	0.03948826199237907	0.04724501892649454	0.029250679437312584	1.9618168495219537	0.047836988019063754	0.6051245673509626	0.017730393341793646	1.9618168495219572	1.0515243621599772	1.1209885433989994	0.2955471290247893	1.0296500905260104	0.11439544926553583	0.3307313138094488	1.089397303720504	1.0548482312682834	1.0887461425128946	1.9778530802749896	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108324.18243763401	-3136.17843910797	0.0	-281.8337201607146	-672.4469300079771
305700000	-112484.41109139001	-3844.7715454492454	-108639.63954594076	0.24623057226669995	2023.3154132633497	18.52629608072805	4.825196275363309	0.9659752173714727	0.2532804808370871	0.24597263166383607	0.24445196444013442	0.25629492305894686	0.628710144506274	0.4056153152698782	0.05540017148729651	0.03372753508477266	1.601855302052442	0.05477539333548743	0.5991924677184112	0.008028276502147678	1.6018553020524413	0.45951362571193644	0.025708404263128107	0.4134317070170661	0.8285859175405142	0.46193954822023015	0.42113118383930226	1.2177143797246341	0.6098211950865068	1.0281622082905963	2.3593057278806393	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	8.0	-108346.83772604889	-3136.17843910797	0.0	-292.801819891875	-659.996923694783
305800000	-112501.48778427437	-3858.288122607308	-108643.19966166707	0.23614066790483246	2023.3255031677115	18.316002197229466	5.021488294377363	1.0171083246201156	0.25111578524413075	0.2528738735282558	0.24684006138192222	0.24917027984569562	0.5830544239531287	0.29537908194131685	0.053266728158744316	0.03127441261780519	1.946527900845987	0.05304973870365919	0.5693522161747866	0.00856165930457068	1.9465279008459853	0.8748458278355227	0.3290883052657855	0.382946936375061	1.5376837593267803	1.9379459078052488	0.9167993240153203	2.5272531548769286	0.7237914753211228	0.8145694277394826	2.9625532494573	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108363.32605039222	-3136.17843910797	0.0	-279.8736112748434	-660.3810881073291
305900000	-112495.60145101088	-3854.46039855634	-108641.14105245454	0.23332429121088258	2023.3283195444055	19.256401646196604	5.186514498025133	0.9957090819010711	0.25879589533357794	0.24472114382037266	0.24255440880261844	0.2539285520434351	0.6465063322994387	0.43588189681924816	0.05150020886751673	0.029535822350244212	1.420858511749027	0.051713240732567216	0.5590801772547852	-0.029628947045505203	1.4208585117490253	0.1717779772287571	0.012340054211482656	0.21588070786118174	0.5822118794992805	0.21746186928461217	0.3624585440976826	0.4631341710038492	0.0015805525955330678	0.6455034756971513	1.1608409295807196	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108345.19095990316	-3136.17843910797	0.0	-295.9500925513706	-676.0574233206048
306000000	-112479.64333169874	-3855.0344673278414	-108624.6088643709	0.22275718444883275	2023.3388866511675	18.56219589148902	5.313175669110429	0.9548924137616561	0.2534396970133075	0.2440335449345463	0.24797579572408965	0.2545509623280606	0.6991970074901334	0.544230607105933	0.0545632342425712	0.032665049444249215	1.4921581040419514	0.05522210625669799	0.5668892629053581	-0.0333051296229091	1.4921581040419496	0.3663018584402707	2.6775447940079893	0.28638146362079686	1.0305627134222255	0.49874408741666115	0.11841154281373265	1.3475161303244654	0.32165255944517246	0.7262755204182989	2.177191709316494	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108335.42273343222	-3136.17843910797	0.0	-289.18613093867856	-668.3652437447238
306100000	-112519.21497504355	-3891.234723623004	-108627.98025142055	0.23649830075638728	2023.32514553486	19.366259596393096	6.171069478295548	0.9773498529013297	0.24803253432734806	0.2481395146166681	0.2482548225382669	0.25557312851772124	0.476472323065997	0.01406726305056879	0.043771649216536354	0.023121318964707416	1.9751644408779925	0.04575095345366131	0.5209598226190362	0.02933262439787998	1.97516444087799	1.6046965239717468	0.9197548173028607	0.3604659753152812	2.84282759175274	0.44924822770181005	1.8504152247327155	2.647557805201806	1.462532683359551	1.313359094709304	3.620374191847213	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108346.53811066925	-3136.17843910797	0.0	-281.44214075130645	-686.984367645261
306200000	-112534.03379317108	-3883.889207762777	-108650.1445854083	0.2464919613122527	2023.315151874304	19.721787681620793	5.611347689382318	0.9934814015986392	0.2514698150697214	0.25063815432433106	0.24353105317209545	0.2543609774338565	0.566873334294457	0.2392334421534575	0.04642314854854133	0.026986788380724085	1.9042864093295069	0.04655051647428853	0.5754136836334695	0.008483978336829791	1.9042864093295082	0.879329450649606	0.33536076905427736	0.9125104855377505	1.1923614564554519	0.7786400929266275	0.5058895157357466	2.0066420173203685	0.9112057186534261	0.9372323575753607	1.4935868557759324	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-108365.50417109246	-3136.17843910797	0.0	-284.6404143158495	-685.1312796470896
306300000	-112500.76927945726	-3872.242510150815	-108628.52676930645	0.2401748610080324	2023.3214689746085	19.63397629430877	5.786414967384892	0.9826047483702225	0.25481938400344506	0.2482573600770495	0.24380670830549792	0.25311654761401214	0.5194754895683281	0.04299799646964441	0.04408568971510455	0.023581773314552804	1.3362167430117573	0.04635523302103767	0.5298336073721741	-0.04881880316826917	1.3362167430117564	0.6440925825532771	0.6391146480426121	0.4385907367873693	1.5034388303747908	1.1221866351652308	0.31922329772456515	2.3924427065239544	2.1085124263969117	1.1884819800209516	1.9581281587197656	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108333.3116231583	-3136.17843910797	0.0	-295.2151461481614	-686.904530588249
306400000	-112500.80804181512	-3847.0994058796346	-108653.70863593549	0.2192976659466117	2023.3423461696698	18.24023367719589	5.11289521542543	1.0041430419435764	0.25271163560765075	0.24652563417080584	0.24680083600105968	0.2539618942204882	0.6138020763140454	0.3139106126770926	0.0495484316102174	0.02672975723411135	1.5869653355745938	0.05204328476141594	0.5389655529202242	0.07448942175936286	1.5869653355745914	0.6555406630591222	0.08341137667345871	0.8797672247753979	1.4411726758164134	2.1105084058647545	0.5453191563500099	1.4835550421962214	0.09118581601193212	0.5621557614304071	1.4816714731720697	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108357.90206653456	-3136.17843910797	0.0	-295.8065694009307	-661.6922393535625
306500000	-112495.76857639904	-3858.6549028852137	-108637.11367351383	0.25062137286866676	2023.3110224627478	19.008136314818454	5.080409236720114	0.96273500842579	0.2541900942138736	0.25067121647372237	0.24611522291318688	0.2490234663992216	0.5295445299052961	0.14129001770673844	0.04722159229555359	0.02783328784223287	1.5734506408381939	0.04795826821517339	0.5938949735494132	-0.014124339376962022	1.5734506408381947	0.4784957964021401	0.9882671579053617	1.0825019578272808	2.083671523668458	0.43747175435872576	0.4883417277462409	1.7205049315262886	0.4032403384529994	1.0217615025879083	1.9426232667514927	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108342.11439598139	-3136.17843910797	0.0	-294.99927753242923	-671.2354507872822
306600000	-112495.43704042003	-3874.155764207805	-108621.28127621222	0.24275554653978543	2023.3188882890768	19.418501209588687	4.820825985045941	0.9807048362810817	0.25372794175242624	0.24968039869972725	0.24738636920008458	0.24920529034776642	0.5214306847513608	0.07802707471612245	0.043900929713500014	0.026662122558667695	1.7879798992380864	0.046492059233990156	0.6079951134551398	0.033374977552021706	1.7879798992380862	1.033329305944372	0.46157794068650243	1.0537425601964305	0.7591668108026317	1.3909253434744882	0.41095577630850794	2.8625538249599765	0.1331929145980752	1.6511051158927665	2.834998869229386	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108333.55848084581	-3136.17843910797	0.0	-287.7227953664155	-680.08520890824
306700000	-112519.85926976701	-3865.715141565095	-108654.14412820192	0.2259885667781476	2023.3356552688383	18.465105961287904	5.823758971691248	1.02466789345715	0.25764511622281966	0.24688351793978996	0.2435945974317573	0.2518767684056379	0.5757441821244456	0.25964488814011216	0.05031756425204543	0.030348769384737236	2.1894307012832828	0.051595364067891475	0.5845385557780386	-0.037764700775423196	2.189430701283283	0.37544546031338333	0.31387852199826916	0.4799522027623549	1.7589645440594504	0.7010763241503463	0.37080183343058837	2.416257986878109	1.9895519547987202	0.7412458941211727	2.049199574195088	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108370.47792314361	-3136.17843910797	0.0	-283.6662050583142	-668.4625714578766
306800000	-112474.685516053	-3858.9884799192	-108615.6970361338	0.23483202742291723	2023.3268118081935	18.614176238829323	5.3830029500309555	0.9582216508036661	0.2526295916989544	0.24916439130498438	0.24779352625743875	0.2504124907386273	0.6439393754883008	0.42175132572866375	0.052742935140758736	0.03271940296812371	1.8257571587084604	0.052614849765802996	0.6083245653967967	-0.0437539246635702	1.8257571587084611	1.0355615758195313	1.221564192551574	0.35442884260459195	0.9648206442308928	1.200807626575756	0.6350446469307259	1.3161492186531971	0.6655085792369839	0.9830681572624411	1.3437562897497197	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108331.86204718589	-3136.17843910797	0.0	-283.8349889479082	-667.8838531580891
306900000	-112503.21935639835	-3856.57846394827	-108646.64089245007	0.24376663726367376	2023.3178771983528	19.015220129113235	5.4174106005113805	0.976063229003328	0.25322613048714626	0.25360000649956727	0.24227177571075945	0.25090208730253183	0.5004965830788963	0.005974699160168626	0.04627837879695396	0.030152146829469553	1.5365725079856267	0.04664390195351254	0.6454146291689488	-0.07063392918250848	1.5365725079856272	0.47076582757397956	1.839614892463194	0.38580082050140857	1.08924348171562	0.565222428279344	0.016360521027842544	1.913239179559034	2.4898673555925237	0.8240787187924027	1.8951144480793638	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0	-108356.11072668104	-3136.17843910797	0.0	-290.530165769022	-670.7813756737386
307000000	-112501.19951000891	-3845.6186535834654	-108655.58085642544	0.27417293530520864	2023.2874709003113	17.987522937903865	5.563061550965163	0.9745752048470256	0.25503026422846853	0.2487271805303842	0.2461753069477244	0.25006724829342764	0.5475420698836524	0.19206483784307604	0.051057508269705135	0.03139663250862952	1.9336304941111853	0.05164491990781798	0.6022894516619252	-0.034031729375874495	1.933630494111182	0.7893306391096689	0.4256221571821905	0.45727699833483093	1.27975860542417	1.1554699486079771	1.2206277992845034	3.685014115477174	0.18456733403643638	0.753132088391054	1.2115508099310555	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	9.0	-108362.09345607169	-3136.17843910797	0.0	-293.4874003537603	-650.4748293424441
307100000	-112478.29020550109	-3842.091523787505	-108636.19868171359	0.27824166724064686	2023.283402168376	17.937132320128125	5.4094765505690905	0.9928476503635716	0.24769075280698596	0.25009770855517266	0.25127510403290104	0.2509364346049452	0.5141922057756999	1.9749094465641934E-4	0.04963889076777978	0.029700065742165375	1.6865864175441914	0.050284425562316847	0.5806750130993164	-0.03302026747567334	1.6865864175441898	0.479130504231239	0.9319960273281563	0.6997340464269056	0.6941015867724015	0.5076372634031847	0.46196395973596216	2.0445367845584834	1.5731448912379868	0.6937537327700889	0.743693481673671	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108344.20488098751	-3136.17843910797	0.0	-291.9938007260837	-655.986076308179
307200000	-112466.887570823	-3819.814647088827	-108647.07292373417	0.23360811182377877	2023.3280357237927	17.14787606164901	4.431061867213671	0.9680009677770876	0.2527303717869556	0.25227647869815245	0.24322620947184684	0.25176694004304984	0.5137022738005719	0.13033300534212106	0.05493496938398889	0.03483283264341039	1.5780779561382259	0.05360890351044213	0.6141637395718998	-0.020512089613744813	1.5780779561382285	0.6048232086245634	1.1078471670980876	0.5400455579298454	0.4716985150566411	0.4442968716650592	1.499543882736081	1.1695758265146963	1.835580554170484	0.37417676511223297	1.296542098881792	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0	-108347.5519047636	-3136.17843910797	0.0	-299.5210189705745	-638.220007093538
307300000	-112498.75587686253	-3850.94229336001	-108647.81358350252	0.24448510857302494	2023.3171587270435	18.497593026865427	5.415891861440282	0.9715079632130389	0.25257145347725063	0.2531400609084872	0.24529873525704105	0.24898975035722568	0.5011094209065757	0.0347922712407743	0.049741666954986684	0.030079723223168143	1.7181326577659073	0.04899094822502497	0.5946942297807813	-0.018655654954998584	1.7181326577659075	0.8378221660725691	0.8999484903260483	0.5565924046352607	0.7888050563250996	0.22645818651974414	0.1910141432608765	1.9286901663670057	0.7864549421373829	0.9866794288146803	2.029109195636928	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108361.3835577092	-3136.17843910797	0.0	-286.4300257933217	-662.9283222706737
307400000	-112531.45725160051	-3876.8289600228672	-108654.62829157764	0.2630549139856865	2023.2985889216307	20.187924137198305	5.709420284748824	0.9626064983503765	0.25241687366179283	0.24626852692948517	0.2471039430799992	0.2542106563287275	0.5040465070126489	0.0636839889307435	0.04429052416372914	0.02572204856931923	1.605202028564998	0.04415564034326254	0.568869778077024	-0.009074101569737085	1.6052020285649973	1.282345666190029	0.6020343701797757	2.949116322582996	1.3263551103480968	0.6224722827780356	0.25989227798579306	1.899831073815443	0.5669567915851356	0.8109999873349465	1.8960197596500734	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108367.86244738921	-3136.17843910797	0.0	-286.76584418842253	-687.1217048092464
307500000	-112512.93186827145	-3858.971388108347	-108653.9604801631	0.25834577359596245	2023.3032980620205	19.315972253889335	5.617966962715745	0.9845141705911017	0.25431291559786645	0.2483323789602247	0.24442688928692557	0.25292781615498805	0.5475664911333953	0.21643042085314804	0.0488785552536526	0.032404332629374616	1.512781669753107	0.04812883749722518	0.6613210452076097	0.010582790844561811	1.5127816697531093	0.984189841209313	0.7181432342389599	0.2658432900978916	1.5539398408981029	0.5744582898616091	0.6048936960865232	1.499496424662169	0.505793036715662	0.6324906255860772	1.413357197155448	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-108364.1758191465	-3136.17843910797	0.0	-289.7846610165987	-669.813000635831
307600000	-112501.74769713997	-3848.9708071876244	-108652.77688995235	0.2556181464693351	2023.3060256891472	18.73550002794403	5.365112282354226	0.9614055705430716	0.2566164444312796	0.24485863838536037	0.2454215969105727	0.2531033202727918	0.5223639960310881	0.02837299823245845	0.04722598895172004	0.031018317309742843	1.4065998802278346	0.047910942417010986	0.6372794504399457	-0.059783502221574976	1.4065998802278337	0.47023848215362085	2.6542988286736784	0.3342501603657153	0.48200375455822564	0.1880087479236616	0.12356265417750753	1.3834014243612918	0.8709887965686985	0.8312696110348393	1.682156055026464	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108360.46400631155	-3136.17843910797	0.0	-292.3128836407961	-666.7379285412101
307700000	-112523.70253012962	-3866.5218909486134	-108657.18063918101	0.2599660816601753	2023.3016777539563	19.48624939417106	5.749503206529784	1.0106091889636268	0.24887460221515023	0.2526723214421675	0.24816794579613677	0.2502851305465499	0.5117503540271526	0.01571801488058623	0.04514707416140214	0.02714393417265147	1.5019349414728322	0.04552648450410387	0.6078046877056814	-0.044850754454616816	1.5019349414728294	0.6841953653370876	0.3531501004819619	0.14542121408823894	0.9490042054651496	0.4283783669999256	0.29778118570856105	1.9828655368049872	0.8238337430227516	1.177507927533221	1.1989408849293675	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108369.19475633225	-3136.17843910797	0.0	-287.98588284876706	-680.3583297802602
307800000	-112515.519756478	-3876.4441732261757	-108639.07558325182	0.28176260238197665	2023.2798812332344	20.5018687291638	6.111028510524006	0.9970743418631431	0.2521580728771771	0.25478657694930956	0.24581878750129027	0.24723656267222718	0.5458630486732249	0.15263084986721231	0.045711195739285684	0.026376848446168173	1.443642814904961	0.04511089634120147	0.6023203334925457	0.037850297829704574	1.4436428149049592	0.823741141089757	0.35604948934773667	0.29595208463119743	0.5671507849843472	0.24393355610294806	0.10201217963598781	1.461068865836025	1.0075167134358747	0.80975555889969	0.9745465489904622	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108347.90617142382	-3136.17843910797	0.0	-291.16941182800025	-693.2102710056803
307900000	-112468.40912811548	-3849.534307140956	-108618.87482097452	0.2725849351934319	2023.289058900423	18.43561427582235	4.930324829003534	0.9498431241537925	0.25008687382428635	0.2518519092412398	0.24414445966040552	0.2539167572740724	0.5567788647385884	0.16639211711056315	0.051736990742985725	0.030858133110779038	1.7573759966355753	0.051789235519141226	0.5929777909027881	0.055246567170550216	1.7573759966355742	0.5424577319285273	0.13567704777925962	0.6297400661458558	1.226830705818998	0.39775687859174436	0.44364300639188653	1.471726666039303	0.054945455071371004	0.9814555648301524	1.5929454559537144	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108335.58458745028	-3136.17843910797	0.0	-283.29023352423286	-662.5779182290382
308000000	-112455.77998834217	-3839.2664850846095	-108616.51350325756	0.23957838781491436	2023.3220654478016	18.103167153106753	4.680414973916889	0.9586687793198473	0.24897249337224606	0.2509489149000076	0.25009225167076266	0.24998634005698755	0.5691633223480209	0.2267385534414231	0.05226190690019569	0.03397418683652577	1.8375710373902512	0.05190556095032655	0.6262781600326837	0.012077011603453725	1.837571037390249	0.3883391757447319	0.34647856538228383	0.4276247439506116	0.5641907896672359	0.14093935705297603	0.2791527193080222	1.0439098244292027	0.2013965890597545	0.38106294220645764	1.037118430216584	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108333.77152688903	-3136.17843910797	0.0	-282.7419763685276	-652.1107486564574
308100000	-112454.37401771014	-3824.6565295017285	-108629.71748820841	0.24415433991007013	2023.3174894957065	17.465070136039213	4.869358724484976	0.9791913901617425	0.25251954300332513	0.24863890017942974	0.2463075986459675	0.2525339581712814	0.5273740114595034	0.05162166614465122	0.0541045557639371	0.03432085116879005	1.8072746858969513	0.05345403552056682	0.6165748161323537	-0.013978406268390543	1.8072746858969508	0.39179352306208765	0.15285746072460846	0.7817172910447047	0.3709396603322607	0.4139118160290734	0.3624496370364761	0.86844439018954	0.012858317388243747	0.4466240661608289	1.3436268311155604	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108342.13753951978	-3136.17843910797	0.0	-287.57994868862926	-642.5881040588707
308200000	-112467.3595111253	-3858.3044131677793	-108609.05509795752	0.2517993213663794	2023.30984451425	18.368979117752303	5.161545916292073	0.9851865171798907	0.24972548654003762	0.24737287355991663	0.24797253698448896	0.25492910291556053	0.6604407582697222	0.41490141957830845	0.05320321752787571	0.03280318306579509	2.0974439767687874	0.05356551437914834	0.5882736747430876	-0.010316015798089957	2.0974439767687882	0.36609152872978457	1.0050399876576535	1.0194029829125189	1.7268219875572772	0.7461948756397977	0.3134145990136375	1.7344082468510391	0.41190214731470515	1.4175283142282127	3.081045136793849	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108330.41054591016	-3136.17843910797	0.0	-278.6445520473592	-658.4967234205386
308300000	-112478.39796036147	-3837.4186041329535	-108640.97935622852	0.23978824866961926	2023.3218555869469	17.916154542275528	4.8669048265393196	0.9424226017637175	0.2562314350045466	0.24204957921459755	0.24770384260140804	0.2540151431794516	0.4916805245967303	0.044294607979296276	0.051843531208587694	0.03162205685893407	1.730563178262107	0.051020687602292045	0.6012405568009237	0.03559401474344426	1.730563178262107	0.658355512922514	1.8026700842912462	1.8043396810370056	1.6183183512392108	0.3995162031181837	0.5174554063866614	0.9493451541785435	0.9677619230386706	0.6643854868627115	2.1791052812690643	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108349.58741159791	-3136.17843910797	0.0	-291.39194463061364	-649.6707080552882
308400000	-112542.64228292392	-3874.3467664328855	-108668.29551649102	0.2677639057480913	2023.2938799298684	20.204403927830167	6.4349938923582854	0.986370493280885	0.25511244261166777	0.2507697194352366	0.24721095035759955	0.2469068875954998	0.5738072610179078	0.1474684979762887	0.04658558310832218	0.02799104726870928	1.2383352840463662	0.04643855404842945	0.5847781215641124	0.08840095066749115	1.2383352840463664	0.2866357836163168	2.3826757689354383	0.9725559192834782	1.1225566909748539	0.375680201877611	0.08102196834577982	0.9898042854939041	0.03745557342180827	0.772295335325504	1.876198085834262	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108368.26693709538	-3136.17843910797	0.0	-300.0285793956428	-693.3749721291238
308500000	-112501.41844013221	-3869.697073343532	-108631.72136678868	0.23244632416111413	2023.3291975114553	19.163362347226727	5.595445321397688	0.9915018129494997	0.25501174396930754	0.24470880400495254	0.2496670662690334	0.25061238575671035	0.5308336871474688	0.21074684407825067	0.04793753707215992	0.029512866520470457	1.7152311971429905	0.04781619097089698	0.6144341085337766	0.10521179032247055	1.7152311971429892	0.8359506681624634	0.0019060666821140645	0.09788037439897172	2.412916187679311	2.7269509700516568	0.4949224425216487	2.022352500749978	0.16322139655992365	0.8539588786428877	2.619083172177496	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108343.68810350049	-3136.17843910797	0.0	-288.0332632881838	-675.579838279469
308600000	-112474.02122374221	-3866.8240926266926	-108607.19713111552	0.24410725503844388	2023.317536580578	19.21307658058294	5.215300277825144	0.9880463337127011	0.2526499213112272	0.2518754422619011	0.24093014921988187	0.2545444872069938	0.494927762040816	0.0034793021424763563	0.04568633685621237	0.02745231444817454	1.8923771192906869	0.04616203765936631	0.5796964744711031	-0.04091996029841913	1.8923771192906846	0.5309863000954463	0.05061331456574381	0.966981888979307	1.1060428554207706	1.1758483755934364	0.8340587332819991	2.201789318693436	0.4452865993658431	0.5308225367602901	1.7761312821659165	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108325.2469903781	-3136.17843910797	0.0	-281.95014073742055	-671.996909878483
308700000	-112510.3112184027	-3873.9682165224185	-108636.34300188028	0.2552697653804655	2023.306374070236	20.263836188910865	5.897299237013627	0.9691346745770766	0.25318115344146463	0.24597454367690136	0.24218041697840903	0.25866388590322903	0.54389074692228	0.16249386467108928	0.04564299268927069	0.029360677042631587	1.4518036474696427	0.045904707573852614	0.6299802808157923	0.010145117679715307	1.4518036474696399	0.1575612602752907	0.03648268140917388	0.292637442883594	0.6875363899006918	0.5643525095784775	0.1174918381558482	0.5134500089819363	0.15559116662727768	0.30368926224319465	1.0888988336803345	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108349.71838341256	-3136.17843910797	0.0	-286.6246184677186	-691.6998677392816
308800000	-112506.58315710626	-3869.3315817626476	-108637.25157534362	0.23895776909419628	2023.3226860665222	19.125311548034063	5.906954754253522	0.9824327993433536	0.2530069480485942	0.2481494293985194	0.24708121027669683	0.25176241227619367	0.7492712654307546	0.651763496357448	0.05126671139486734	0.030812763411087272	1.684455293470167	0.05310447642806561	0.5542034659893698	-0.05964732849992929	1.6844552934701664	0.4731450215051467	0.6160801803221432	0.24972622462086935	0.8261917253603775	0.7766258389549973	0.30007852951066627	1.1485209123826068	0.1680278377629363	0.7676303042981644	0.9628768594207837	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108354.4530082965	-3136.17843910797	0.0	-282.7985670471118	-683.2040689272756
