# BEAST v10.5.0
# Generated Thu Apr 09 12:59:51 CEST 2026 [seed=1775732390055]
# Binome_6.xml
state	location.rates.CHN.KHM	location.rates.CHN.LAO	location.rates.CHN.THA	location.rates.CHN.VNM	location.rates.KHM.LAO	location.rates.KHM.THA	location.rates.KHM.VNM	location.rates.LAO.THA	location.rates.LAO.VNM	location.rates.THA.VNM	location.indicators.CHN.KHM	location.indicators.CHN.LAO	location.indicators.CHN.THA	location.indicators.CHN.VNM	location.indicators.KHM.LAO	location.indicators.KHM.THA	location.indicators.KHM.VNM	location.indicators.LAO.THA	location.indicators.LAO.VNM	location.indicators.THA.VNM	location.nonZeroRates
144900000	0.21526864584769576	2.0546834571936765	0.4720680158547247	0.4062708152380801	0.8247972939349504	0.43758391713690725	1.0534347842231397	0.274160801225115	0.32879861247011366	1.0954257316800375	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
145000000	0.7932297102108041	1.247402513556754	0.135127276897947	1.3802883538872797	1.103118319795205	0.2526894176484337	1.383887393385853	0.5726180386697635	0.6043644875021953	1.6951565814106695	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
145100000	0.5878560509293022	0.6850824125323249	0.15872271497848783	0.7232196884917675	0.3740579893889443	0.6144930402481338	1.7474623138677023	0.38075977592116694	0.7594976853168883	1.7568336104233875	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
145200000	0.9459509295157789	0.4617368684369939	0.11634133283023321	2.068141810388387	0.44526057506534933	0.5047105738383577	1.9822382020477871	0.6434056056881916	0.46643336175749456	1.6170862139634854	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
145300000	0.9378450181455541	0.40921790989537593	0.4181144237559383	1.8224048996360402	0.8706769247825314	1.2743734020940403	2.3562166639544966	1.0822516669112638	1.2542970835403293	1.7995354406134874	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
145400000	0.22448095186363617	2.006887051873764	0.07549510974031357	0.5219826394702964	0.45903183350821714	0.25593048367945503	0.7551784700522292	0.1505990715605402	0.27303427606756736	0.7699704340452659	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
145500000	0.555163559587069	0.02909503623242508	0.5693137780877167	1.818694849499816	0.378650180325648	0.35096441233796954	2.043378843707952	0.0986597571753912	0.9015130095492773	1.7401950564304691	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
145600000	1.1222373309273257	1.657240353880601	2.045448552191862	2.1903478981007924	0.5289772787683376	0.797727719891192	2.1507779925287247	0.44720520143479187	0.9604746889115571	2.31471083152694	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
145700000	0.9497822368612447	0.07616432304408918	0.4618356954644525	0.7827182017380634	0.5124350697024944	0.4275877082314227	1.41970846411746	0.5232920084176919	0.6237504258568062	1.186467114667303	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
145800000	0.9384984774561542	0.009798944617516866	0.19087973598570476	1.0578604213755183	0.42676370154690213	0.24000156088121047	0.7628658336083495	0.7939756408524079	0.7253163825451405	1.9992847084221481	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
145900000	1.387838939919288	0.0031279124322571485	0.3838643409672315	1.180796478427474	0.8611691039251539	0.4302760339247651	2.181159371352775	0.10211330309769638	0.5831609413877209	2.022025570682399	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
146000000	1.5566685530743642	0.11864154330852975	0.6380292423311065	0.94337905328781	0.41338706379327206	0.17917915044955726	0.9118069561423922	0.19726172820352203	0.4557935782004889	1.2723041042358194	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
146100000	1.6989094382446033	1.0428412893016166	0.8960354401961267	1.15858387144698	1.1440312121489977	0.27893943687381395	2.0881539629117567	0.6618618669096643	1.1148002125163514	2.091013082840585	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
146200000	1.2190225493828757	2.4047910550479283	2.8690847209266455	1.4845269187555712	0.8660272361755205	1.1127011534808162	2.220240129389817	0.03298997137761048	0.9172745554073886	2.95304965104454	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
146300000	0.9866183996269204	2.117362035101388	0.42386505496410243	0.8960122244965553	0.30560802528031894	0.541415074468316	1.1118755629936343	0.3200199633509488	1.1076123846595347	2.55557096812298	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
146400000	0.6589363019316844	0.7280218730025872	1.834384718314562	1.273081436843304	0.7086170167266609	0.23311960849058613	1.5371492928745056	1.3676193971278316	1.0991763867512199	2.351667381066716	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
146500000	1.7463369618720543	0.34885889906702583	0.5970624004843589	1.4493477744249283	0.4984610602806964	0.7362009334203913	1.3764205773801208	0.5801722331430137	0.6620756439684791	2.0452675423310156	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
146600000	0.7001751024388532	0.8932258412733151	0.2772430970238434	2.29237521085388	1.6645227524245163	0.18962095784915958	1.2103657678726345	0.7530247181676221	0.7392485239749216	1.8649481259355467	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
146700000	0.2960358737095421	2.4436911625126942	0.9101039267936948	0.5883090914142631	0.28188029053206526	0.4795232156783432	0.7631781872716434	0.34135642973032054	0.26009392020271466	0.858026130352646	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
146800000	0.8455300528013912	0.21921691453469117	0.03148912231206507	1.1625930820231152	1.1556347663056048	0.8142954689809383	1.1694439209855936	0.38560905292888914	0.8841552724495613	2.625024024473833	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
146900000	0.3584950049766719	0.7666364037343046	1.5922729782859022	0.5473399008158591	0.23107221666474118	0.15666828711709385	0.9996412874985667	0.30363711734704446	0.43183826752845467	1.335409458321211	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
147000000	0.7965735342792882	0.4641823515128082	1.275697272338505	1.4743766665703695	0.6951390531152859	0.3265144663412045	1.9039062120838255	0.5678899186294211	1.0754654134998338	1.7404890513450815	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
147100000	0.6178641022965791	0.15746932923745544	1.2863972789528566	0.9551666771318867	0.5454027364252193	0.3993050578904603	1.2511899909835604	0.7401832207179762	0.47700589523361137	0.7713481895461075	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
147200000	0.42511852438748704	0.2787866583976078	0.1416401190831722	1.6504758060870661	0.500582592662162	0.8349427343196912	0.7720349192871657	0.6636428618646025	0.6447867105863782	1.7545314304279491	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
147300000	1.7716657169195313	0.017675856347654006	1.194856415077653	2.4300510537552835	0.9993988990638143	0.10153842595896866	3.6566252624533675	0.24738542964451116	0.3824395921464014	3.4569673784980726	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	8.0
147400000	0.36898913220865626	2.984129709281025	0.8616223761212333	1.9286024824121728	1.046836057589105	0.4052074840737662	2.152435053768944	0.9249262212807469	1.1345699349044263	3.480731662711226	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
147500000	0.4938101872589739	0.9108943709276028	0.08254666737225017	0.5276929703375088	0.5200996900788659	0.25952174483852636	0.9735461367153141	2.8649576719938175	0.51358431196512	1.7569922397043898	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
147600000	2.301653429139111	2.1311928260197996	1.4813779413394021	1.3088446790149775	1.6597102827721557	1.1521549845469996	2.2292988504025186	0.7152338442405862	0.9852716724625145	3.2147745045393927	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
147700000	0.29409388469761144	0.032064145144877536	0.6289372822704332	0.7472755341550131	0.6098659854107944	0.35922990158856394	1.3212555890935955	0.7085346822351732	0.3241099275800829	0.9631818637713147	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
147800000	0.33728550028781423	0.388078737299382	0.2545703237767558	1.7829697548109977	1.097450693381043	0.25033262354391445	1.2649502837969722	2.618535233800778	0.7138057809886859	1.9912594526514957	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
147900000	0.4575583979181005	1.138256665973049	0.1734761205372008	0.2590295267651466	0.1464515060080538	0.37099650616926466	1.1968277113704882	0.508298444262611	0.46754880661114023	1.1493575266596698	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
148000000	1.1684687814208252	1.1498574502464558	1.6187808768722118	1.3206393561003578	1.0347502865000953	1.590730279367882	1.4436157162048848	1.089994393797734	1.4516038247039547	2.5138375530051724	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	7.0
148100000	1.3658499089522207	0.3157999374866995	0.8609478371151063	1.4794901333262669	0.8539475221012863	1.4695245953873421	2.3351778715547846	0.33343346418454106	2.1716931372199797	2.497776907328809	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
148200000	0.26643650257534424	0.22834091576354815	0.18010001464148176	0.6461444044597211	0.3395674231875888	0.49169365268505943	0.7918912550447055	0.5163569763880755	0.7129846298997708	1.176584768563524	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
148300000	0.6133256268015901	1.429615488587874	0.275618563727999	1.1325597872160165	1.3627564421449638	0.5360016083283327	2.0912104823857494	0.5908314323267693	1.0611955504533077	2.5970148926141383	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
148400000	1.051426937995788	1.8996102738247613	0.28579273688042983	1.7865061579782076	0.6573651069179333	0.3995212540710438	2.0262108739572153	4.468512676390547	1.1744225768548946	2.8668461181215292	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
148500000	0.16884642203360378	1.5739069656726956	1.8973502076011934	1.1260645137186205	1.1069211979849123	0.31670645006364057	1.3576921062988543	0.925254568417736	0.8733311837329201	1.241564858961911	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
148600000	1.1950676297393585	3.53068111665234	0.12560850490988673	1.6278569939159289	1.0689992399570718	0.44840295004491576	2.171464272978964	0.6805260045240797	0.665454878453309	3.9903909721677167	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
148700000	0.8311203997524131	0.32390987371120883	1.603890472548003	2.0497690318173674	0.7039635330146478	0.35761308614796056	1.6839967621588445	0.47484452383739173	0.7418145730271903	2.9848710380988055	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
148800000	0.4930963810247533	1.4492143539356932	0.7813569561169458	1.6553827222792008	0.6241174320180619	1.0692961068065532	1.4268609466782964	0.3725062509406054	1.2288101462461338	3.040445131216517	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
148900000	0.28482091266281034	0.18941694524038044	0.034986071121112794	0.4092793037548105	0.37713650713279634	0.4978075188627912	0.8255204718119314	0.2954594598865768	0.35462604142546367	1.450461590525374	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	8.0
149000000	0.6138584303454672	0.15068000553588926	0.3240245055753954	0.763439848485498	0.45305021088177244	0.3533442268760579	1.0920983782827363	0.29733520691755017	0.5017265652103371	1.2756901271610888	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
149100000	0.8975138062814868	2.2113213274774477	1.9746677923895342	1.1267558959103041	1.050499430943264	0.4125259562736477	1.9370229584423955	0.1808750816352658	1.4780720718027087	2.1835016682745043	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	7.0
149200000	0.21017460435825722	1.6230726207727766	0.19225105085066904	0.42369468031815855	0.4311178119732954	0.1850750498837368	0.5725487790078776	0.6603806243213869	0.5337958516808821	1.008368836511253	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
149300000	0.48111791657772074	0.3559271003596629	1.925945556153866	1.4847547571094923	0.502655338287689	0.23738678589866966	1.661201742433604	1.4545712677454632	1.2090860381871773	2.3504850217789164	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
149400000	1.3588333994353095	0.19198811967707466	0.636470188542004	1.5914265043854543	0.9147569122554724	0.42407101186956786	2.5718247481843655	0.6562593557651357	0.5861180133489653	1.630038028131012	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
149500000	0.4054128245457965	0.20377146410076372	2.6971446130293844	0.5515267085240793	0.5051655163829823	0.5559208159800966	0.624656683569365	0.44523499090412577	1.1824976251185308	0.9369053464143831	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
149600000	0.45787490138159215	1.2550967247034341	0.23104422721790707	2.5150614651768293	0.6881196876192394	0.492811853062574	1.9524225699180877	0.31979248238353597	1.4160211896148214	4.9660393974653365	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
149700000	0.6905434322068463	0.3118084789460581	0.40781251832915627	0.899930118185846	0.7853646176454745	0.8467169356078	1.775315509453161	0.6019937220389329	0.618126849809568	2.1116529638863337	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
149800000	0.45967489800456784	0.10614807662341808	0.608610783537489	2.1503848200016003	0.8308662120128711	0.8515933557188098	4.087953801406608	0.4110787719534716	1.8782032532599948	4.38346668335079	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
149900000	1.128893421002891	0.010271845035940384	0.29272242474669846	1.7989865386631791	0.8503447926089192	0.5891110565839127	1.3077596806851315	0.2405991938398641	0.6607187043120146	2.5117542946113214	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
150000000	2.358870458429659	0.5975315256864433	1.3848773786429858	1.0771194268309914	0.8075129161139278	0.3392825910696971	2.458413284711014	0.12868620836032843	0.7055431890962373	4.072473651514504	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
150100000	1.5623903011881883	0.12495491313473693	0.5308783325735713	0.9620574710781344	1.0696546891011207	0.7940130930175907	2.3261177460198317	0.45084033252176475	0.8256644169049432	2.620374126210251	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	9.0
150200000	1.6356626125813611	0.5166761125155698	0.2702152369700075	0.9401300171182687	1.4704453143483547	0.377577379656746	1.8901092802239912	0.053606742636688826	1.136433392112226	1.828550071309455	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
150300000	0.172634515397505	0.5249532299816296	0.44188039383988176	0.6196487370491283	0.23070995706649144	0.25562341558387247	1.009800448596625	0.841706539625266	0.3571643097956829	0.8800921374484275	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
150400000	0.19177502118183165	0.5807330085456096	0.14970465395293195	0.7149992904406578	0.1817663036595248	0.050428547403800886	0.4980957216415128	0.4819553756263518	0.694571485913746	0.97938750307729	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
150500000	0.890931802092716	0.5536291006407006	0.5510440685877535	1.3855233939221618	1.003591483250381	0.4339127219110084	2.480327797943532	1.0838780970621467	1.1045251839541652	2.238672969182584	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
150600000	0.6239566918681386	0.3149970781283078	0.5285841891940557	0.835161983265504	0.928024165424129	0.4913595405029607	1.1867289653160473	0.4118275718272798	0.4482156281627323	1.8200398682510437	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
150700000	0.7633205834910332	1.8037619138310852	0.5803678476380442	0.9348220558098316	1.038404221207261	0.7841696227919865	1.7473176934810106	0.22756273000960509	0.7545931939377565	1.6354570033616627	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
150800000	0.131659705677899	1.0318202528635882	1.951685917902648	0.3061694320419007	0.18508189467934408	0.13360682613886413	0.293331522840297	0.17474118256968235	0.4272049531434851	0.6890649548782876	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
150900000	0.27576083413330577	0.13980162836742116	0.09156319644308422	0.8802319896881808	0.49463342719773795	0.4174121949253613	1.208147611176266	0.017438622775468766	0.8204835367274544	1.1435893095463079	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
151000000	3.2878635226935806	0.7263652332969264	0.49167374525622537	0.712513406464514	0.7350545998292627	0.5807835051930316	0.973972415928825	0.10575650457772344	0.321689906956522	0.9104366432456241	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	6.0
151100000	0.6282593040896347	0.8023319742119938	0.3016166652408396	0.6968335513209887	0.21418086635639105	0.4505562806647724	1.7138204952831675	0.8364254574707003	0.7830361549998778	1.2724581682498428	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
151200000	1.574242865712884	4.299705644394467	0.242127932760293	1.290175503261642	0.6839466844717578	0.34009802793745186	1.4143981321693189	0.13085365899962623	1.1170005424007694	2.3327144695307513	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
151300000	0.7005426558760315	1.2520440601968192	0.46708641534950485	1.2198768126240322	0.7689378784162817	0.7926941171921246	2.239133196288157	0.5470252929847926	1.4626099727386204	3.3559481736529184	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
151400000	0.12478547021565951	0.5214310578659929	0.8028288805883934	0.5600340392175526	0.15712101097906336	0.03962292476267656	0.6931606097551954	1.0883878257857533	0.4114614272814669	0.9821522043812786	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
151500000	1.182898489834405	1.4877247981948993	0.5826511649021598	0.5498735095964467	1.4964019021812	0.5310360070148367	1.4351242588166364	0.33096422563482486	0.7844508688607569	2.2250147382776895	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
151600000	0.5433151902127218	0.08667328596134277	0.6969027121448359	2.0190724459227587	1.4425676536592187	0.8787656360567383	2.3117520847785746	2.0471411592124134	1.1879542475603946	2.5537246857631413	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
151700000	0.4440344829230929	2.6306404590256567	0.8843503806988576	0.7976401569433891	0.6906909361050885	0.3710987494188645	1.3024882471284145	1.4368137244599013	0.6138014415118316	1.65525623102895	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
151800000	0.6436947201400185	0.4184240167125699	0.6199299481348275	1.6691347480704433	0.6420852955632981	0.496228232872214	1.6775564495573123	0.0959338637631406	0.37965934926315226	3.4916903498093386	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
151900000	1.152545505887769	0.9757043552973637	0.3341604968233926	0.9479935407576059	0.9334015584754228	0.7441896411580817	1.2320567844296637	0.12514227475617382	1.6818090147081741	2.368365782426125	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
152000000	0.1560937560432513	0.025754345006982676	0.5986838182747698	0.2778703663154477	0.19183361925112707	0.10803395479190475	0.570364365068154	0.09725670710381888	0.2968616763412811	0.5741458890438946	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
152100000	2.3653012257332464	2.702515911515622	0.7362407031922588	1.465167068571338	2.5367789854198843	2.4791672755297753	2.128890058289353	0.36857783586701187	0.9381710994739394	2.5128436753877152	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
152200000	0.7290908760195853	0.4976236411982424	0.1679734592545279	0.9971008161743551	0.8447955900414862	0.7350436787014982	2.1958444432638986	1.9420805765487716	1.3860009709710905	1.7888938438362123	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
152300000	0.35152924740954095	0.05720600239594431	0.025623091026207256	1.7019801183348122	1.0156327611724594	0.6505174629238766	1.5916167584310346	0.10925450050543274	0.41041793454828995	2.372945350934203	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
152400000	0.6194257047522076	1.2857174609900344	0.47840801292600654	2.5300937138975104	2.354648256315078	1.1458574190962674	3.9147152976822706	0.42484568776253295	1.8129799206756019	3.342538199567524	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
152500000	0.5190854969037914	0.3317545988665953	0.8182558220849118	0.5946579475954888	0.38230103904006313	0.12110785971147901	1.6011124641843273	0.7950831297920232	0.45747502996743716	1.569311228834841	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
152600000	0.3603958500641867	0.8348183526420322	0.28964214795734444	0.8523556369951371	0.3991328936281093	0.2986972107287056	0.9868895218340985	0.11771665838554729	0.584960532806531	1.1360158683848784	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
152700000	0.22522923000014772	0.9022832235552625	0.30668323992448304	1.3944705736432383	1.0346673786467597	0.9724090314287188	1.1907889366061837	0.49021557029869905	0.5878438567944161	2.06779821794538	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	8.0
152800000	0.9095097479259091	0.6146158568284552	0.836989004973421	0.636841824954923	0.6602135309172658	0.4321596646863698	0.6221647184609407	1.3808091408334229	0.8134656330634087	2.366313340659563	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
152900000	0.12334103851514552	1.2477483245970344	1.5768886964954811	0.3343300220622373	0.7227469461928764	0.5167056450891286	0.8860198085268869	1.4611416252816305	0.4757945954602915	0.731837307462995	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
153000000	0.16022903627145826	1.0272494770600473	0.294124762663809	1.7785494659611698	0.8910731619283403	0.7584963715912438	1.574675535136693	1.4214198967116887	1.242315665601821	1.5168744136677952	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
153100000	0.8910941005024745	1.2484632463827814	0.6020359161728502	0.7431047694804829	1.0032254293195226	0.4020490310863681	1.176445316366321	0.44025314720175435	0.5771791027987103	1.4174088728200338	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
153200000	0.4249779718226053	0.8302874389076826	0.22270501415058908	1.1170053887633433	0.8832369762091462	0.9337170866590404	1.8989218757083954	0.9133958300843266	0.5574090166925636	2.4463471733761297	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
153300000	0.6005736248192777	1.3854075858219908	0.5578720013967265	0.6635999414343835	0.33210542237483986	0.6400511980383398	1.386210448232819	0.5620736004436085	0.47366617997855237	0.9883043312967055	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
153400000	0.4004532067807294	0.07429180049061437	0.1606475607007035	0.9314834506418654	0.2337270955716172	0.26570504001306605	0.6271285879140331	0.509960292527896	1.1251934377969643	0.9979144351785288	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
153500000	0.9598727788297556	0.052931321905113946	0.6530017382126986	1.9620537288660707	1.0686021595780137	0.7623874982456208	3.1413914308295072	0.2407800379025253	1.8573637817030972	2.0691807185297755	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
153600000	0.2952007763745965	0.19461004640548488	0.9326834377031185	0.595439928894561	0.21184605507562437	0.14495249257057907	0.6267411831132285	0.7861139661879436	0.47308519826022455	0.9032372896527289	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
153700000	0.2988367200396048	0.060988257030743655	0.12924351472667417	0.947122075582061	0.8521091744431779	0.5614569392273486	1.2776322285706374	0.4477872346354227	0.6301368855696611	1.3480859013026516	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
153800000	0.7441469437567295	0.7073077322789804	1.7375329444478849	0.9297023525224727	1.3574303304582014	1.38693951354007	3.668958446302607	0.5748902857250112	1.01176958983518	2.469680478554102	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
153900000	1.0311398115233432	0.06026061693476521	0.5345727088774637	0.6323227992632592	0.7043627198760212	0.9168487055950053	1.757751313686937	0.4485772613995347	1.3264771400968685	2.5751553877753866	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
154000000	0.7247463051729356	0.4412723444731367	1.3827337310224692	0.3967635549005153	0.2721162746100865	0.8891370881211587	1.4515706568830076	0.19836426593983952	0.8702848489064879	1.432732432427739	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
154100000	2.679583009604439	1.879274860356469	0.3342723011683275	2.5278659028229096	0.3481382279674787	0.545158218899605	2.3208988179341876	2.1530301956098032	0.6167595366264722	2.577980653804811	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
154200000	1.1154176329269123	0.7226559677772693	0.26617395531083904	1.9117750318612485	0.8191386962967352	0.7673325484010616	2.4444311927594433	0.6869100228045265	0.7608744626439842	2.4626962203460794	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
154300000	1.3048482436581652	2.3578584860755893	0.9267592072762737	1.6660833130459358	1.2747586100351591	0.6397138860847055	1.2974610862443536	0.2013484932548152	0.9239058455378577	1.3348322466497016	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
154400000	0.37492803641606454	1.1666231467252446	4.051348620975215	0.9505713923757092	0.5742126332025195	1.026584478655035	1.4365429267109742	0.23358767948473524	0.7536569484966442	1.805961899648168	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
154500000	0.5514803678490947	1.6438991555635512	0.4561996543993183	1.3356749352263948	1.2670291876825728	0.29557151406531423	0.9977278885372974	1.7199156098296837	1.1090164518456216	3.1433240386932106	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
154600000	0.6018894984106107	0.04721459391118183	0.322627905484981	0.9685168324683219	0.7405964623803378	0.5499576434311851	1.012876508165988	0.6784987028440391	0.4636762111401756	2.0053662100128964	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	9.0
154700000	1.4839953958542675	0.08661687480018604	0.47823457145763737	1.790053788355075	0.49021882959518315	0.7950388159833135	1.3803791075659892	0.5755954131920055	1.5675137835637942	1.1443947240806862	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	9.0
154800000	1.281832401702654	2.167590118171108	0.6279535055419828	1.0858097418921597	1.314613985649031	1.6111390178805411	2.8775124215031207	0.7472576360679045	1.1216955680460012	2.417355930744762	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
